title,publishedAt,duration,topic_categories,view_count,like_count,comment_count,tags,channel_title,playlist_name,channel_ID,playlist_ID,url
Amahloni,2016-04-13,254,"['Electronic_music', 'Pop_music']",6814,90.0,0.0,"['Stones & Bones', 'Toshi Amahloni']",Stones & Bones - Topic,🔥 TWITCH - ROSHTEIN,UCGUXKt-rDr1I4hVb4W_NQkA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,lir12lPdw5Y
Solero (Original Mix),2015-07-14,363,['Electronic_music'],20824,279.0,0.0,"['Sons', 'Of', 'Maria', 'Solero']",Sons Of Maria - Topic,🔥 TWITCH - ROSHTEIN,UCmCHn59idz0lVdeeuHmuANA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,aYhXqwTghqQ
Glasswalk (Original Mix),2018-08-10,390,['Electronic_music'],18100,280.0,1.0,"['Manfredas', 'Sun Gaze I', 'Glasswalk']",Various Artists - Topic,🔥 TWITCH - ROSHTEIN,UCNkEcmYdjrH4RqtNgh7BZ9w,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,qhiSP6pVw0E
voilaaa - spies are watching me (feat- sir jean),2015-11-29,335,['Reggae'],5663,46.0,2.0,"['Sir Jean (Musical Artist)', 'voilaaa', 'spies are watching me', 'Music (TV Genre)', 'Disco (Musical Genre)']",dorée mifasolmelodies,🔥 TWITCH - ROSHTEIN,UCWhcyoe8kOz24Lq_KtJdjlA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,WWbXsXATDS8
Emotions,2017-06-01,242,['NaN'],237933,2493.0,3.0,"['Ash', 'Emotions']",Ash - Topic,🔥 TWITCH - ROSHTEIN,UC3N9OhYjxiiQ_jEQgQshEig,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,AFe_SymRH98
Saku,2016-05-12,405,['Electronic_music'],24945,406.0,0.0,"['Fort', 'Romeau', 'Fairlights', 'Saku']",Fort Romeau - Topic,🔥 TWITCH - ROSHTEIN,UCz7q5D7TGbeWJ4NnVHgsQ3Q,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,IEmzIFNo2-0
Meskwaki,2018-06-23,485,['Electronic_music'],5234,123.0,0.0,"['Elfenberg', 'Continents', 'Meskwaki']",Elfenberg - Topic,🔥 TWITCH - ROSHTEIN,UCYyFgad0GUVmaAEU2oGoZQQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,XgzkW5bzHoo
Elfenberg - Lotus,2018-05-03,360,['Electronic_music'],7916,132.0,4.0,"['downtempo', 'downbeat', 'slow', 'slowmo', 'balearic', 'electronic', 'minimal', 'deep', 'tech', 'dance', 'berlin', 'stockholm', '2018']",metanoia,🔥 TWITCH - ROSHTEIN,UC7M-Byeuw2aiHJrpaPbwhvw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,GyPiHdMDiNE
Elfenberg - Shere Khan,2018-05-10,449,['Electronic_music'],38290,647.0,14.0,"['downtempo', 'downbeat', 'slow', 'slowmo', 'balearic', 'electronic', 'minimal', 'deep', 'tech', 'dance', 'berlin', 'stockholm', '2018']",metanoia,🔥 TWITCH - ROSHTEIN,UC7M-Byeuw2aiHJrpaPbwhvw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,8QJVBfMZddM
Elfenberg - Bazaar,2018-04-26,437,['Electronic_music'],91663,1395.0,21.0,"['downtempo', 'downbeat', 'slow', 'slowmo', 'balearic', 'electronic', 'minimal', 'deep', 'tech', 'dance', 'berlin', 'stockholm', '2018']",metanoia,🔥 TWITCH - ROSHTEIN,UC7M-Byeuw2aiHJrpaPbwhvw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,at314597wuM
Elfenberg - Lotus (Mirco Niemeier Remix),2018-04-19,370,['Electronic_music'],5731,89.0,4.0,"['downtempo', 'downbeat', 'slow', 'slowmo', 'balearic', 'electronic', 'minimal', 'deep', 'tech', 'dance', 'berlin', 'stockholm', '2018']",metanoia,🔥 TWITCH - ROSHTEIN,UC7M-Byeuw2aiHJrpaPbwhvw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,7ziokH6tVoQ
I Love You,2018-11-08,353,['Electronic_music'],2634,47.0,0.0,"['Brynjolfur', 'Love', 'You']",Brynjolfur - Topic,🔥 TWITCH - ROSHTEIN,UCosCrt9hNXmwFe8Gc0Nd1hQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,oWlWprbH9xQ
I Remember (Original Mix),2017-01-14,386,['Electronic_music'],10103,211.0,0.0,"['Loverdose', 'Remember EP', 'I Remember']",Loverdose - Topic,🔥 TWITCH - ROSHTEIN,UC288dbo4GrRppuRiCO-_zaA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,aIwczVNRlrc
Ubud (Original),2015-04-14,529,['Electronic_music'],12972,280.0,1.0,"['Pattern Drama', 'Miami 2015 Various Artists Part 1', 'Ubud']",Pattern Drama - Topic,🔥 TWITCH - ROSHTEIN,UCyXSIUn1a0eyai_sWW59FPg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,2WFJbpE6xiU
Girar O Mundo,2015-05-05,326,['Electronic_music'],57116,971.0,1.0,"['Pattern Drama', 'Buddha Bar XVII', 'Girar O Mundo']",Pattern Drama - Topic,🔥 TWITCH - ROSHTEIN,UCyXSIUn1a0eyai_sWW59FPg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,s2A9CIJvEJ4
Soul Power (Original Mix),2018-08-11,426,['NaN'],4615,78.0,1.0,"['Space', 'Echo', 'Soul', 'Power', 'People']",Space Echo - Topic,🔥 TWITCH - ROSHTEIN,UCTNmfOwI7aVh4PDiFC38_JQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,_Ulq0sYbUAA
Robots,2017-03-29,485,['Pop_music'],500078,8984.0,13.0,"['Landhouse & Raddantze', 'Robots In Lilac Spaceships', 'Robots']",Landhouse & Raddantze - Topic,🔥 TWITCH - ROSHTEIN,UCSsNm0ulHTIDr_tqRxcbznw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,5jXZDbf7j0Q
Hymn,2020-08-10,512,['Electronic_music'],355,4.0,0.0,"['Victor Norman', '8 Years of Amselcom', 'Hymn']",Victor Norman - Topic,🔥 TWITCH - ROSHTEIN,UCT4d1lk7_nO-eNlJ2aKkugg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,9y_dNAxzDQA
6 Days,2018-04-19,261,"['Electronic_music', 'Pop_music']",21369771,175157.0,19.0,"['Mahmut', 'Orhan', 'Colonel', 'Bagshot', 'Days']",Mahmut Orhan - Topic,🔥 TWITCH - ROSHTEIN,UCG8V5owEUhlgmFv93aoXkSg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,ShTm597UgvM
BehrEllips feat. Crazy White Boy - The Forgotten People,2017-09-06,329,['Electronic_music'],63524,1119.0,46.0,"['Deep House', 'Berlin', 'Tech House', 'Electronic', 'Electronica', 'Techno', 'Housemusic', 'House', 'Ibiza', 'Africa', 'South Africa', 'Ryan Murgatroyd', 'Black Coffee', 'Aero Manyelo', 'Culoe De Song']",Get Physical Music,🔥 TWITCH - ROSHTEIN,UCttOBQS6RSh8avmR8vcrB8A,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,8v7gvbBRWTE
"Stormy Love, NM.",2018-09-06,228,['Electronic_music'],948714,14821.0,7.0,"['ZHU RINGOS DESERT Stormy Love', 'NM.']",ZHU - Topic,🔥 TWITCH - ROSHTEIN,UCSw_oqIGG4dIo1GmnqUYdUA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,lLZfsFZ5EO0
BOOM,2018-07-23,180,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",3043616,39454.0,7.0,"['Tiësto', 'ティエスト', 'Sevenn', 'Gucci Mane', 'グッチメイン', 'グッチ・メイン', 'BOOM']",Tiësto - Topic,🔥 TWITCH - ROSHTEIN,UC8VSaPhuiHkjobAgNpRqLIA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,mW6FAh2mWpg
CamelPhat - Hangin’ Out With Charlie,2017-03-15,282,['Electronic_music'],97403,1398.0,20.0,"['camelphat', 'hangin with charlie', 'hanging out with charlie', 'relief']",Relief,🔥 TWITCH - ROSHTEIN,UCvm0ztK6kIUAymu7B-V0OEg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,bRcBQwZfhvs
Ladies Night,2017-02-20,394,['Electronic_music'],49,1.0,0.0,"['Doorly', 'Toolroom', 'Knights', 'Ibiza', '2014', 'Ladies', 'Night']",Doorly - Topic,🔥 TWITCH - ROSHTEIN,UCRudP8kUTkddVDHjZVIQhoA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,eoZmySbdPIw
Super Koto (Andras Fox Extended Mix),2018-05-20,340,['NaN'],7914,158.0,0.0,"['Ponzu', 'Island', 'Coastal', 'Soul', 'Vol.', 'Super', 'Koto', '(Andras', 'Fox', 'Extended', 'Mix)']",Ponzu Island - Topic,🔥 TWITCH - ROSHTEIN,UCOR5lYAgJJ1PyC8xY8621FA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,e5IwtmuQYnU
Bluesky,2014-05-13,469,['Electronic_music'],242616,3683.0,10.0,"['Karmon', 'Bluesky']",Karmon - Topic,🔥 TWITCH - ROSHTEIN,UCI7UNxHjkMe_igUA5pwGZ8A,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,borxvEtWJvQ
Tunnelvisions - Guava,2018-02-19,269,['Electronic_music'],652087,8138.0,99.0,"['atomnation', 'applescal', 'weval', 'gidge', 'jon hopkins', 'dj koze', 'bob moses', 'four tet', 'moderat', 'christian loffler', 'polynation', 'electronica', 'max cooper', 'kiasmos', 'music for programming', 'music for studying', 'music for concentrating', 'music for gaming', 'music for coding', 'music for traveling', 'sau poler', 'music', 'for', 'musik', 'chill music', 'lounge music', 'ep', 'lp', 'album', 'study music', 'david august', 'music to relax', 'tunnelvisions', 'guava', 'extended mix']",Atomnation,🔥 TWITCH - ROSHTEIN,UCCe2FnaLxH4nrje8jI3sYXg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,w0c2RTcpouk
LowHeads & PillowTalk - Black Paradise,2017-04-12,333,"['Electronic_music', 'Pop_music']",20772,344.0,5.0,"['Deep', 'House', 'Future Classic']",Desert_ Essence971,🔥 TWITCH - ROSHTEIN,UCmW4n-cpZNyVgREtF0uQJ0w,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,alL7ZJIocPU
Lose Yourself (Original Mix),2018-08-11,430,['Electronic_music'],60936,1034.0,1.0,"['Viken Arman', 'Lose Yourself EP', 'Lose Yourself']",Viken Arman - Topic,🔥 TWITCH - ROSHTEIN,UCTEJX84ug6IYlppcEvPN67Q,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,2Sydt7CwGB0
"Dole & Kom,  Seth Schwarz - Fly Bar (Original Mix)",2015-12-08,451,['Electronic_music'],15153,211.0,2.0,"['Kom & Dole (Musical Group)', 'Electro House (Musical Genre)', 'House Music (Musical Genre)', 'Deep House (Musical Genre)', 'Tech House (Musical Genre)', 'nu disco', 'mouse hunters', 'Seth Schwarz', 'Dole & Kom Seth Schwarz - Fly Bar (Original Mix)']",Mouse Hunters,🔥 TWITCH - ROSHTEIN,UCqszwpvRuRDICDaAuZiW7GA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,c2Cw2gzVfJM
Touch Me,2018-06-21,271,"['Electronic_music', 'Pop_music']",24059,298.0,0.0,"['Candyland', 'Ricci', 'Touch Me']",Candyland - Topic,🔥 TWITCH - ROSHTEIN,UCHf0rUh7vNw9O93Th2O8_5g,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,ErKiUz8rPJs
Black Caviar - You Ain't Gotta Bounce To This (Lean),2016-06-22,188,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",333395,3759.0,35.0,"['iMovie', 'black', 'dance music', 'dance', 'Black Caviar', 'caviar']",Black Caviar,🔥 TWITCH - ROSHTEIN,UCKFCZiMspwTdV_Nh9ApbKqA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,j7n29J9PlTw
Dig It,2020-04-28,381,"['Electronic_music', 'Soul_music']",1345,23.0,1.0,"['Disco Circus', 'Under the Influence Vol.6 compiled by Faze Action', 'Dig It']",Disco Circus - Topic,🔥 TWITCH - ROSHTEIN,UCLfcu-nJk0MO-leeahf0JZA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,0NXbUnZGO6E
The Thrill Is gone,2018-07-05,187,['Electronic_music'],934,10.0,0.0,"['MHE', 'Buddha Bar: The Ultimate Experience', 'The Thrill Is gone']",MHE - Topic,🔥 TWITCH - ROSHTEIN,UCwPAoqDaZq9FiVYe5gaMujA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,cZvbDFZBT0A
The Philly Jam (Original Mix),2017-02-18,349,['Electronic_music'],3647,80.0,0.0,"['Antonio', 'Giacca', 'The', 'Philly', 'Jam']",Antonio Giacca - Topic,🔥 TWITCH - ROSHTEIN,UCIVg3sVwE6i7GaoEnsYHbZQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,p7-AnXt2jXs
Cleopatra in New York,2017-04-05,272,['NaN'],113585,1819.0,11.0,"['Nickodemus', 'Carol', 'Cleopatra', 'In', 'New', 'York', 'in']",Nickodemus - Topic,🔥 TWITCH - ROSHTEIN,UC3iVTHlnQMNgatnXbecL66Q,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,lluWC1t-lV8
"Get Down, JB! (Original Mix)",2017-02-18,337,"['Electronic_music', 'Pop_music']",49894,1036.0,0.0,"['Me & My Toothbrush John Travolta EP Get Down', 'JB!']",Me & My Toothbrush - Topic,🔥 TWITCH - ROSHTEIN,UCPwEtnYmhpfMkZTyXNtwz1g,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,4wwgFKfTMCo
Losing It,2018-10-25,249,['Electronic_music'],30509336,324401.0,89.0,"['FISHER', 'フィッシャー', 'Losing It']",FISHER - Topic,🔥 TWITCH - ROSHTEIN,UCGk4JI4WxzHAubPFBiF16qQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,y902FSus0fI
Dance a Little Bit Closer,2017-12-10,460,['Electronic_music'],126070,1769.0,1.0,"['Babert', 'Dance a Little Bit Closer']",Babert - Topic,🔥 TWITCH - ROSHTEIN,UCRJ6v60_nkt7ziZ_TlWSy2g,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,EOGA__gfy1M
Selda Bağcan - Acıd Pauli & Jamie - Katip Arzuhalim,2017-08-24,413,"['Electronic_music', 'Independent_music', 'Pop_music']",1592969,11996.0,377.0,"['Selda', 'bağcan', 'selda bağcan', 'selda bagcan', 'selda bağcan şarkıları', 'selda bağcan türküleri', 'katip arzuhalim', 'katip arzuhalim remix', 'selda bağcan remix', 'selda bağcan remiks', 'acid pauli', 'deep house (musical genre)', 'katip arzuhalim acid pauli', 'katip arzuhalim yaz yare böyle', 'katip arzuhalim yaz yare böyle remix', 'selda bağcan katip arzuhalım remix', 'jamie selda', 'deep house', 'selda bagcan remix', 'katip arzuhalim selda bağcan']",Selda Bağcan,🔥 TWITCH - ROSHTEIN,UCK6fvHZJWqcSTuKHzUEkUbw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,L3Wo8jcNrkQ
Superfreak (Original Mix),2018-08-16,300,"['Electronic_music', 'Pop_music']",33253,496.0,1.0,"['Lookee', 'Stefane', 'Winter Selection 2016', 'Superfreak']",Lokee - Topic,🔥 TWITCH - ROSHTEIN,UCzaUiq_pQw1UC3Fvuo3JKsA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,y1lDabDGalc
In The City (Original Mix),2018-08-11,377,['Electronic_music'],11200,234.0,0.0,"['Andre', 'Crom', 'Martin', 'Dawson', 'About', 'You', 'EP', 'In', 'The', 'City']",Andre Crom - Topic,🔥 TWITCH - ROSHTEIN,UCtuacJ60W6UHW5kJ21vBbLg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,k0tP2qo8ORk
Madman (Original Mix),2018-08-16,417,"['Electronic_music', 'Pop_music']",9697,203.0,0.0,"['Robosonic', 'Madman']",Robosonic - Topic,🔥 TWITCH - ROSHTEIN,UCbkD_ZsRGtmeNUsygMk2FmA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,U5EjGn-K2JA
Drinkee,2017-01-25,300,['Electronic_music'],1217042,17604.0,10.0,"['Sofi', 'Tukker', 'Drinkee']",SOFI TUKKER - Topic,🔥 TWITCH - ROSHTEIN,UCZIhVmhQMWRAsalCuU7ZXDA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,_720BUDeBEU
Aldo Raine (Original Mix),2018-08-16,330,['Electronic_music'],71633,1604.0,3.0,"['Fouk', 'Whiskey', 'Ginger', 'EP', 'Aldo', 'Raine']",Fouk - Topic,🔥 TWITCH - ROSHTEIN,UC8ReeBnGTK6mQEcwYX5ramQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,c6nA2ef46xo
Papapapa,2018-07-26,289,"['Electronic_music', 'Pop_music']",8291,138.0,1.0,"['Mason', 'Papapapa']",Mason - Topic,🔥 TWITCH - ROSHTEIN,UCMiZ5gouO2i_96AAZLoEZzQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,tDW_qvLj83M
Witch Doctor,2015-08-07,482,['Electronic_music'],42840,808.0,2.0,"['Crazy P', 'Walk Dance Talk Sing', 'Witch Doctor']",Crazy P - Topic,🔥 TWITCH - ROSHTEIN,UCnYmkH9d7FWdvfUK5-jUWrg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,jOn_VD0lJNA
Sosua (Original Mix),2018-08-16,332,['Electronic_music'],12475,149.0,3.0,"['Osvaldo', 'Carreira', 'Sosua']",Osvaldo Carreira - Topic,🔥 TWITCH - ROSHTEIN,UCX5Ex3YdgoVNBa_iNoGB2pw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,56lkfTUXx4U
It Should Have Been You (Larry Levan Mix / Bonus Track),2018-07-31,426,"['Pop_music', 'Rhythm_and_blues', 'Soul_music']",770996,11390.0,146.0,"['Gwen Guthrie', 'グエンガスリー', 'グエン・ガスリー', 'It Should Have Been You', 'イット・シュッド・ハヴ・ビーン・ユー', '（Ｌａｒｒｙ', 'Ｌｅｖａｎ', 'Ｍｉｘ）', 'イット・シュッド・ハヴ・ビーン・ユー (Larry Levan Mix)']",Gwen Guthrie - Topic,🔥 TWITCH - ROSHTEIN,UChDHLaQ4oG08-Sg5RcoZgow,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,VSRhB35GfHc
Pentimento (Original Mix),2017-04-03,424,['Electronic_music'],6055,158.0,3.0,"['Yotam Avni', 'Pentimento', 'Pentimento (Original Mix)']",Yotam Avni - Topic,🔥 TWITCH - ROSHTEIN,UCopI9LPk0xRDfF6J_YxUSNQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,csQO4W5xkCo
Leila,2018-08-07,403,['NaN'],5539,181.0,1.0,"['Sam Shure', 'Schneeweiss 7: Presented by Oliver Koletzki', 'Leila']",Sam Shure - Topic,🔥 TWITCH - ROSHTEIN,UC-ZsGvbstLix77f5vKwir2Q,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,9IE1ejQ5VSw
Dahab (Elfenberg Remix),2018-08-23,519,['Electronic_music'],28514,500.0,2.0,"['Soul Of Void', 'Elfenberg', 'Dahab']",Soul Void - Topic,🔥 TWITCH - ROSHTEIN,UC5ksIdNSRb5b4Ot9kiw8nwQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,ppqWW2NRzYc
Tell You,2016-06-10,369,['NaN'],39149,787.0,1.0,"['Nhan Solo', 'Tell You']",Nhan Solo - Topic,🔥 TWITCH - ROSHTEIN,UCQj6OWvn1iluTButF_ogJFQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,tbTP2nE28eE
Use Me Again (Carl Craig Rework),2015-04-29,463,"['Electronic_music', 'Pop_music']",5694,206.0,3.0,"['Tom Trago', 'Carl Craig', 'Voyage Direct: First Mission', 'Use Me Again (Carl Craig Rework)']",Tom Trago - Topic,🔥 TWITCH - ROSHTEIN,UCmxTBImZ3Ws0KQUEmKT676g,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,jhlaB7XCTb4
At Night (Purple Disco Machine Extended Remix),2018-07-05,429,"['Electronic_music', 'Pop_music']",4888802,47222.0,173.0,"['Shakedown', 'S. Mandrax', 'T. Deva', 'Purple Disco Machine', 'Ibiza 2018', 'At Night (Purple Disco Machine Extended Remix)']",Shakedown - Topic,🔥 TWITCH - ROSHTEIN,UCX2yXlGzWi3SDanLmaUumww,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,Dwm-kBBPfYI
WOW,2018-08-23,149,['NaN'],1514816,18593.0,25.0,"['Tiësto', 'WOW']",Tiësto - Topic,🔥 TWITCH - ROSHTEIN,UC8VSaPhuiHkjobAgNpRqLIA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,pTxuWqsGP64
Say It Again,2019-07-22,386,"['Electronic_music', 'Jazz', 'Pop_music']",18323,303.0,4.0,"['Jestofunk Acid Jazz Classics', 'Vol. 2 Say It Again']",Jestofunk - Topic,🔥 TWITCH - ROSHTEIN,UC3hSHaJxBt4mqcYSlh7DEAw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,5kn1bP4bfjw
Free,2014-11-08,354,['NaN'],359717,7949.0,20.0,"['Ultra Naté', 'Situation:Critical', 'Free']",Ultra Naté - Topic,🔥 TWITCH - ROSHTEIN,UCEwPUuoszr-TzwEINavgsyA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,xNfutyzIV_s
French Kiss (The Original Underground Mix),2017-04-09,592,['Electronic_music'],1066563,20315.0,132.0,"[""Lil' Louis"", 'The World', 'Club Epic - A Collection Of Classic Dance Mixes: Volume 4', 'French Kiss']",Lil' Louis - Topic,🔥 TWITCH - ROSHTEIN,UCP1TWtMk0PFORWE0CPSNFZA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,rmOAVfEDyhA
No Beef (Vocal Mix),2016-04-08,362,['NaN'],36848,1046.0,6.0,"['Afrojack', 'and', 'Steve', 'Aoki', 'featuring', 'Miss', 'Palmer', 'No', 'Beef', '(Vocal', 'Mix)']",Afrojack - Topic,🔥 TWITCH - ROSHTEIN,UCgJqds2cC7CBJAaUchpdJFQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,QRi6yrBcgQQ
Wolfgang's 5th Symphony,2017-02-09,452,['Electronic_music'],250665,4681.0,137.0,"['Wolfgang', 'Gartner', 'Wolfgangs', '5th', 'Symphony', 'The', 'Grey', 'Agenda', ""Wolfgang's""]",Wolfgang Gartner - Topic,🔥 TWITCH - ROSHTEIN,UCqm1SupaKMMXdf4YxaYPWrQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,bG_pJ0g64cE
OMG,2017-10-19,270,"['Electronic_music', 'Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",30982179,327261.0,678.0,"['Usher', 'アッシャー', '亞瑟小子', 'will.i.am', 'ウィルアイアム', 'Raymond v Raymond (Expanded Edition)', 'OMG']",Usher - Topic,🔥 TWITCH - ROSHTEIN,UCILuIcqzJMtkxCmftNVjNBQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,LwRESsl132c
Hey Brother,2015-02-21,254,"['Independent_music', 'Pop_music']",153,4.0,0.0,"['Steve', 'Draper', 'People', 'Like', 'Us', 'Hey', 'Brother']",Steve Draper - Topic,🔥 TWITCH - ROSHTEIN,UCBiwXJGqEDaGlGveQVP-8Tg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,4LWYVyldpxk
Rey&Kjavik - Baba City (Original Mix),2016-01-22,434,['Electronic_music'],319753,3151.0,54.0,"['techno', 'katermukke', 'katerblau', 'tech house', 'house music', 'rey & kjavik']",Madorasindahouse,🔥 TWITCH - ROSHTEIN,UCLlteTn0b0VBOInvXR_SJcQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,WB3qyyV8HW4
Crush (Erdinc Erdogdu & Ali Arsan Remix),2019-09-30,398,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",7321,98.0,2.0,"['Deepjack', 'Mr.Nu', 'Veselina Popova', 'Erdinc Erdogdu', 'Ali Arsan', 'Andy Goldmark', 'Berny Cosgrove', 'Kevin Clark', 'Mark Mueller', 'Crush']",Deepjack - Topic,🔥 TWITCH - ROSHTEIN,UCQBco9RlKH0bXGY_n4hpGFw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,L9sJ0kecnLw
Juicy Fruit,2014-12-25,423,['NaN'],4726,80.0,0.0,"['Doctor Dru & Adana Twins', 'Black Jukebox 01', 'Juicy Fruit']",Doctor Dru - Topic,🔥 TWITCH - ROSHTEIN,UC293xTRLrDIR5pqR8IiwEog,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,9n7p3JFPcNw
In My Eyes (Anton Ishutin Remix),2018-08-11,361,['NaN'],26998,358.0,0.0,"['West.K Moe Turk Cotry Fresh Blood', 'Vol. 2 In My Eyes']",Moe Turk - Topic,🔥 TWITCH - ROSHTEIN,UCV_Yy7oH28D-Gzdq5O3gjmQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,MQ1IoaGNMMw
Soul Motion (Original Club Mix),2017-01-04,343,['Electronic_music'],47788,783.0,1.0,"['Antonio', 'Giacca', 'Soul', 'Motion']",Antonio Giacca - Topic,🔥 TWITCH - ROSHTEIN,UCIVg3sVwE6i7GaoEnsYHbZQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,tyl6texlgUA
Big in Japan,2015-08-07,287,"['Pop_music', 'Rock_music']",8801712,106796.0,344.0,"['Alphaville', 'Forever Young', 'Big in Japan']",Alphaville - Topic,🔥 TWITCH - ROSHTEIN,UC-GWJZkyivsS-0yMjKMH0AA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,E2HeDHkL9kg
Magic Love,2018-04-04,269,['Electronic_music'],199357,2710.0,16.0,"['Bent', 'The Everlasting Blink', 'Magic Love']",Bent - Topic,🔥 TWITCH - ROSHTEIN,UCArAFmsz4ptxLhW8Bnbaj2Q,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,TncXJTWDgxw
!Knuf (An Der Beat 007 Remix),2018-05-14,121,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",514,1.0,0.0,"['An', 'Der', 'Beat', '!Knuf']",An der beat - Topic,🔥 TWITCH - ROSHTEIN,UC28ctNPch1A7-kOs9nB5d2g,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,f92B1wclBVc
Everybody Does (Dub Edit) (Original Mix),2018-09-20,336,['Electronic_music'],4659,99.0,0.0,"['Natema', 'Everybody', 'Does', '(Dub', 'Edit)']",Natema - Topic,🔥 TWITCH - ROSHTEIN,UCHrZI3SiBouQ4Fim5jyxNfQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,kggxA2h9rhg
Seb's Party,2017-02-10,400,['NaN'],26,0.0,0.0,"['Kraak & Smaak', 'Way Back Home', ""Seb's Party""]",Kraak & Smaak - Topic,🔥 TWITCH - ROSHTEIN,UCKhkqQTda-rQ49AJPN_GfrA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,QmMiTWktoAE
